Channel,keV,Aluminium,Calcium,Iron,Magnesium,Oxygen,Silicon,Titanium,Potassium,Thorium,Uranium
167,3488.8,-0.0,0.002639776733828556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
168,3506.6000000000004,-0.0,0.0027195402704794426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
169,3524.4,-0.0,0.0027063649251237235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
170,3542.2000000000003,-0.0,0.002661936554687118,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
171,3560.0,-0.0,0.002510661271373857,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
172,3577.8,-0.0,0.002517117271131607,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
173,3595.6000000000004,-0.0,0.0025600740099049144,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
174,3613.4,-0.0,0.0029628243202671563,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
175,3631.2000000000003,-0.0,0.0030604342001641655,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
176,3649.0,-0.0,0.0031175878339162514,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
177,3666.8,-0.0,0.0032464176414975805,-0.0,-0.0,1.0632837458620631e-05,-0.0,-0.0,-0.0,-0.0,-0.0
178,3684.6000000000004,-0.0,0.003437464678795318,-0.0,-0.0,4.887967218487555e-05,-0.0,-0.0,-0.0,-0.0,-0.0
179,3702.4,-0.0,0.0035040085855780963,-0.0,-0.0,6.976630033059677e-05,-0.0,-0.0,-0.0,-0.0,-0.0
180,3720.2000000000003,-0.0,0.0035153794507135727,-0.0,-0.0,3.738105673852782e-05,-0.0,-0.0,-0.0,-0.0,-0.0
181,3738.0,-0.0,0.0036976306802531315,4.623274687871346e-06,-0.0,5.7797487407613885e-05,3.136759844520317e-06,-0.0,-0.0,-0.0,-0.0
182,3755.8,-0.0,0.003753874898852423,0.00010865637432896576,-0.0,6.289432217121525e-05,9.459597429202537e-07,-0.0,-0.0,-0.0,-0.0
183,3773.6000000000004,-0.0,0.0037362133655440733,0.00018091995738360185,-0.0,9.961842728229812e-05,-0.0,-0.0,-0.0,-0.0,-0.0
184,3791.4,-0.0,0.0035729028452359214,0.00016705096035759637,-0.0,0.00017118570115599489,4.645442006284472e-06,-0.0,-0.0,-0.0,-0.0
185,3809.2000000000003,-0.0,0.0036198539312971966,3.3115064672107795e-05,-0.0,0.0001856341003125263,-0.0,-0.0,-0.0,-0.0,-0.0
186,3827.0,-0.0,0.0035437693666245753,4.932629734517448e-05,-0.0,0.00021751132546647475,2.562408685421449e-07,-0.0,-0.0,-0.0,-0.0
187,3844.8,-0.0,0.0031440988924320954,6.694331245517206e-05,-0.0,0.0002380365450572891,-0.0,-0.0,-0.0,-0.0,-0.0
188,3862.6000000000004,-0.0,0.0029683150428117984,0.0001246209460196106,-0.0,0.0002503245335952391,-0.0,-0.0,-0.0,-0.0,-0.0
189,3880.4,-0.0,0.002815816367255281,7.606861318543707e-05,-0.0,0.000215398191041136,-0.0,-0.0,-0.0,-0.0,-0.0
190,3898.2000000000003,3.453049053632622e-05,0.002642954744502997,2.7848847758133545e-05,-0.0,0.00022726187521366915,3.561601061137425e-05,-0.0,-0.0,-0.0,-0.0
191,3916.0,7.722424332251603e-05,0.002310310656244834,-0.0,-0.0,0.00021114383579577152,5.625585087624531e-05,-0.0,-0.0,-0.0,-0.0
192,3933.8,9.249871095827722e-05,0.0019912845229789772,3.167589455481146e-05,-0.0,0.00021163425541775155,6.866270711623784e-05,-0.0,-0.0,-0.0,-0.0
193,3951.6000000000004,0.00010026504237814388,0.0017123910130826155,5.4530554875693876e-05,-0.0,0.00017535440556870992,7.36652936983606e-05,-0.0,-0.0,-0.0,-0.0
194,3969.4,5.744192007475531e-05,0.0013550146787739278,0.00028762691552987373,5.78651938084936e-05,0.00010645562377321758,4.617220594165845e-05,-0.0,-0.0,-0.0,-0.0
195,3987.2000000000003,1.62440703682998e-05,0.0008986492465636172,0.0004255384840437291,0.00021281441755632347,8.970066559688559e-05,1.58771991832836e-05,-0.0,-0.0,-0.0,-0.0
196,4005.0,6.827554317245013e-05,0.0007655034591633286,0.0003436096201321933,0.0001827870446723763,0.00010165643407906838,7.844465318708303e-05,-0.0,-0.0,-0.0,-0.0
197,4022.8,0.00010296003048232771,0.0006511146562046767,0.0002630595922954878,0.0001699042371822472,0.00013452727804897844,0.00010881824057425587,-0.0,-0.0,-0.0,-0.0
198,4040.6000000000004,0.00015098676233204244,0.00026439869218931373,0.00019712817754780366,0.00014427041795413042,0.0001830700500851715,0.00016284173969722057,-0.0,-0.0,-0.0,-0.0
199,4058.4,0.00011133083038069768,0.0001523570936575696,0.00011640810942443323,9.668012491576224e-05,0.0001336235077043609,0.00011930924172258407,-0.0,-0.0,-0.0,-0.0
200,4076.2000000000003,6.857409952937432e-05,8.231337317749602e-05,0.0001123869908988488,5.2829524160028734e-05,7.828938197485086e-05,6.253683801819525e-05,-0.0,-0.0,8.010486626167333e-06,-0.0
201,4094.0,3.8104435320802524e-05,4.6612949746564326e-05,8.29743460837618e-05,2.015432042808766e-05,3.971675193469162e-05,3.392827519213128e-05,-0.0,-0.0,3.07529606599409e-05,-0.0
202,4111.8,2.0809395733193065e-05,2.7718271971429652e-05,0.00013076224991549794,1.2394393154289666e-05,2.3792514818963906e-05,2.0871029615270492e-05,-0.0,-0.0,8.593739237007514e-05,-0.0
203,4129.6,8.170044916261867e-05,8.359587049640352e-05,0.00020853761598963198,0.00012303434969683117,7.98843278411027e-05,7.771093245860672e-05,-0.0,-0.0,0.00027694905216088387,-0.0
204,4147.400000000001,0.00012560453189327728,0.00012063695317708445,0.0002101645066095729,0.00030029863570564714,0.00017994626477662475,0.00011831336899592288,-0.0,-0.0,0.0002481241043983389,-0.0
205,4165.2,0.00012376212889758585,0.00015858347861351575,0.00018395680274498316,0.00022993213208906957,0.000394034887433167,0.0001590517151569371,-0.0,-0.0,0.00013708916830263768,-0.0
206,4183.0,0.00015035522230244852,0.00025823969603845534,0.0002100666416176795,0.00016434196608464295,0.0005854561633473215,0.0001901235640574991,-0.0,-0.0,0.00016949841782425653,-0.0
207,4200.8,0.00015439479574316285,0.00030435033031683877,0.00021853780025170573,0.0001618460740400756,0.0007933064379750061,0.00019780180351193526,-0.0,-0.0,0.0002024848743221585,-0.0
208,4218.6,0.00011044799587811854,0.00038909676526304295,0.00014358804504059912,9.09976655598798e-05,0.0009811070649151106,0.00014335134404470226,-0.0,-0.0,0.0001488127561473425,-0.0
209,4236.400000000001,4.328111899264841e-05,0.0004958991947780281,1.7901594669033675e-05,-0.0,0.0011650888907824243,7.64180806433185e-05,-0.0,-0.0,2.5346800924624803e-05,-0.0
210,4254.2,2.196983494374219e-05,0.0005441724818609105,-0.0,-0.0,0.0013857482904371503,0.00030783215770143526,-0.0,-0.0,-0.0,-0.0
211,4272.0,0.00011024154486247391,0.0006362558897001262,-0.0,-0.0,0.0016176003163203222,0.0006144348541303181,-0.0,-0.0,-0.0,-0.0
212,4289.8,0.0001600190174248563,0.0007921195788044601,-0.0,-0.0,0.001830633685962914,0.0008920398652320945,-0.0,-0.0,-0.0,-0.0
213,4307.6,0.0001910819852075718,0.000885181218292699,-0.0,-0.0,0.002036131361553311,0.00115744383137096,-0.0,-0.0,-0.0,-0.0
214,4325.400000000001,0.00020298935453935658,0.0009572123442256502,-0.0,-0.0,0.002222559627626219,0.0013856086086672967,-0.0,-0.0,-0.0,-0.0
215,4343.2,0.00026246349782406165,0.0010422598525028004,-0.0,-0.0,0.002351046194142193,0.001598957899845456,-0.0,-0.0,-0.0,-0.0
216,4361.0,0.00030491536354918387,0.0010763225312322173,-0.0,-0.0,0.0023884163595270596,0.0018629341317046503,-0.0,-0.0,-0.0,-0.0
217,4378.8,0.00036674012569474633,0.001159007850112884,-0.0,-0.0,0.002469351742123462,0.0019472646808830695,-0.0,-0.0,-0.0,-0.0
218,4396.6,0.000459963273532759,0.001233210946206167,-0.0,-0.0,0.0024747216319296198,0.001953772066649168,-0.0,-0.0,-0.0,-0.0
219,4414.400000000001,0.00044697110341428907,0.0012864541286510462,-0.0,-0.0,0.0025124865249778997,0.0019000115309375247,-0.0,-0.0,-0.0,-0.0
220,4432.2,0.0004985564952434199,0.001305113154978134,-0.0,-0.0,0.002518722146840188,0.0017132459139380329,-0.0,-0.0,-0.0,-0.0
221,4450.0,0.0005167755890318792,0.001275771842684318,-0.0,-0.0,0.002502325392296699,0.0015500224530142124,-0.0,-0.0,-0.0,-0.0
222,4467.8,0.0005476932998620847,0.001206142699913488,-0.0,-0.0,0.002484068660839901,0.001281449590528843,-0.0,-0.0,-0.0,-0.0
223,4485.6,0.0005542552357553725,0.0011746266286337167,-0.0,-0.0,0.0024407406554007496,0.0009361122676294732,-0.0,-0.0,-0.0,-0.0
224,4503.400000000001,0.000585574711270166,0.0011855460376789505,-0.0,-0.0,0.002384704263874095,0.00047851538174557075,-0.0,-0.0,-0.0,-0.0
225,4521.2,0.0005661740685208436,0.001210767081122399,-0.0,-0.0,0.0022449785176229197,0.00011743661241680702,-0.0,-0.0,-0.0,-0.0
226,4539.0,0.0004280995202084613,0.001189721149188763,-0.0,-0.0,0.0019494924807321136,4.029337038426878e-05,-0.0,-0.0,-0.0,-0.0
227,4556.8,0.00033343770192044707,0.0011755188977215537,-0.0,-0.0,0.001639514338690563,-0.0,-0.0,-0.0,-0.0,-0.0
228,4574.6,0.00030812798293621745,0.0011692994537281576,-0.0,-0.0,0.001374475472961506,-0.0,-0.0,-0.0,-0.0,-0.0
229,4592.400000000001,0.00032097732944441485,0.0011463851942197915,-0.0,-0.0,0.0011455122615334527,7.325039974198519e-05,-0.0,-0.0,-0.0,-0.0
230,4610.2,0.00035425512014003934,0.00116959331140405,-0.0,-0.0,0.0008576313783756587,0.00014684768695750577,-0.0,-0.0,-0.0,-0.0
231,4628.0,0.000308299494909836,0.0010823113039984758,-0.0,-0.0,0.0005323199189405264,9.112244792507282e-05,-0.0,-0.0,1.2755789194553589e-05,-0.0
232,4645.8,0.00023174988353413968,0.0009553156563589802,-0.0,-0.0,0.00024440911798605366,-0.0,-0.0,-0.0,0.00026409706226345354,-0.0
233,4663.6,0.00019179587823388487,0.0009213593157794886,6.492164505095736e-05,-0.0,7.972389723676951e-05,1.316536065643332e-05,-0.0,-0.0,0.00042724464080750105,-0.0
234,4681.400000000001,-0.0,0.000712980863620397,-0.0,-0.0,1.4738799925875844e-05,-0.0,0.00021331053388346126,-0.0,0.00037512780962515945,-0.0
235,4699.2,-0.0,0.0005120106195868649,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00019016080999171675,-0.0
236,4717.0,-0.0,0.0004849797260856969,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
237,4734.8,-0.0,0.0005621000536467413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
238,4752.6,-0.0,0.0006277893398284293,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
239,4770.400000000001,1.7187843373286047e-05,0.0006303806144123411,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
240,4788.2,5.407709633614658e-05,0.0009349511593468039,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
241,4806.0,0.00013266184822104436,0.0010912419299533268,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
242,4823.8,-0.0,0.0013798578813968493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
243,4841.6,-0.0,0.0017240217083946078,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
244,4859.400000000001,3.141680327800085e-05,0.0019773694379815257,-0.0,-0.0,5.160985716871868e-05,-0.0,-0.0,-0.0,-0.0,-0.0
245,4877.2,1.3199805053608247e-05,0.0020104952803626877,-0.0,-0.0,9.17914130609309e-05,-0.0,-0.0,-0.0,-0.0,-0.0
246,4895.0,2.4383817313278966e-05,0.0019415629142700453,-0.0,-0.0,0.00015932320403155574,-0.0,-0.0,-0.0,-0.0,-0.0
247,4912.8,2.3144867822165316e-05,0.0020107570771363344,-0.0,2.3795597850974848e-06,0.00021712343533019586,2.3921203160669603e-05,-0.0,-0.0,-0.0,-0.0
248,4930.6,1.021267405543142e-05,0.0019042739711012118,-0.0,1.892659244043459e-06,0.000286797940550713,1.8561529090061674e-05,-0.0,-0.0,-0.0,-0.0
249,4948.400000000001,-0.0,0.0017852525454655625,-0.0,-0.0,0.00037884583511485406,-0.0,-0.0,-0.0,-0.0,-0.0
250,4966.2,-0.0,0.0016606467784586953,-0.0,-0.0,0.0004282361553768508,-0.0,-0.0,-0.0,-0.0,-0.0
251,4984.0,-0.0,0.001574027805120458,-0.0,-0.0,0.0005370594518106388,-0.0,-0.0,-0.0,-0.0,-0.0
252,5001.8,-0.0,0.001456619615260177,-0.0,-0.0,0.0006771177060770535,-0.0,-0.0,-0.0,-0.0,-0.0
253,5019.6,-0.0,0.0013298969642854942,-0.0,-0.0,0.0008319748755190636,-0.0,-0.0,-0.0,-0.0,-0.0
254,5037.400000000001,7.3282923221685076e-06,0.0012690459710875306,-0.0,-0.0,0.0009803118477763096,-0.0,-0.0,-0.0,-0.0,-0.0
255,5055.2,1.7834924571237942e-05,0.0010864093321974943,-0.0,-0.0,0.0011622739804217597,-0.0,-0.0,-0.0,-0.0,-0.0
256,5073.0,-0.0,0.0008884161728179843,-0.0,-0.0,0.0013154561780149004,-0.0,-0.0,-0.0,-0.0,-0.0
257,5090.8,-0.0,0.0007325693281259197,-0.0,-0.0,0.0014502471345443104,-0.0,-0.0,-0.0,-0.0,-0.0
258,5108.6,5.668437153290679e-06,0.0006384821335727031,-0.0,-0.0,0.001594587956375297,-0.0,-0.0,-0.0,-0.0,-0.0
259,5126.400000000001,6.018340631784307e-06,0.0005231024035375052,-0.0,-0.0,0.0017171476864050537,-0.0,-0.0,-0.0,-0.0,-0.0
260,5144.2,-0.0,0.0004997313906141636,-0.0,-0.0,0.0017969146517894162,-0.0,-0.0,-0.0,-0.0,-0.0
261,5162.0,-0.0,0.000326434819632387,-0.0,-0.0,0.001839786326606347,-0.0,-0.0,-0.0,-0.0,-0.0
262,5179.8,-0.0,0.0002703889070470294,-0.0,-0.0,0.001954477433533444,-0.0,-0.0,-0.0,-0.0,-0.0
263,5197.6,3.2638710133777826e-05,0.0002358899003682968,-0.0,-0.0,0.0020329800440974173,-0.0,-0.0,-0.0,-0.0,-0.0
264,5215.400000000001,6.25907624688743e-05,0.00027254205888356894,-0.0,-0.0,0.002087280848479153,-0.0,-0.0,-0.0,-0.0,-0.0
265,5233.2,5.232584297690883e-05,0.0002408179944770816,-0.0,-0.0,0.0020627018595659164,-0.0,-0.0,-0.0,-0.0,-0.0
266,5251.0,6.815681107298581e-05,0.00025317514769924597,-0.0,-0.0,0.002062161598159843,-0.0,-0.0,-0.0,-0.0,-0.0
267,5268.8,9.604180715329641e-06,0.0002532896225317911,-0.0,-0.0,0.002028352963124243,-0.0,-0.0,-0.0,-0.0,-0.0
268,5286.6,6.24328015618583e-05,0.00029994133466032774,-0.0,-0.0,0.002041451861294746,-0.0,-0.0,-0.0,-0.0,-0.0
269,5304.400000000001,-0.0,0.0003040604180892047,-0.0,-0.0,0.0019629833815266195,-0.0,-0.0,-0.0,-0.0,-0.0
270,5322.2,2.1463975330042866e-05,0.0003422208169989956,-0.0,-0.0,0.001929643139663201,-0.0,-0.0,-0.0,-0.0,-0.0
271,5340.0,-0.0,0.00028958101053769443,-0.0,-0.0,0.0018878890975705799,-0.0,-0.0,-0.0,-0.0,-0.0
272,5357.8,-0.0,0.00024161828102483402,-0.0,-0.0,0.001875381733484411,-0.0,-0.0,-0.0,-0.0,-0.0
273,5375.6,-0.0,0.00020314125671578605,-0.0,-0.0,0.0018911090324596933,-0.0,-0.0,-0.0,-0.0,-0.0
274,5393.400000000001,2.2294630830963787e-05,0.00017501971320046966,-0.0,-0.0,0.0019262863773956663,1.2298335405064735e-05,-0.0,-0.0,-0.0,-0.0
275,5411.2,1.8352453074634007e-05,0.00013563178682805992,-0.0,-0.0,0.001962958142805184,1.1026648400721853e-05,-0.0,-0.0,-0.0,-0.0
276,5429.0,-0.0,8.299222084820322e-05,-0.0,-0.0,0.0020274538205749346,-0.0,-0.0,-0.0,-0.0,-0.0
277,5446.8,-0.0,4.435148606428802e-05,-0.0,-0.0,0.00211333959447907,-0.0,-0.0,-0.0,-0.0,-0.0
278,5464.6,-0.0,4.2472137925007674e-05,-0.0,-0.0,0.002241771359392014,-0.0,-0.0,-0.0,-0.0,-0.0
279,5482.400000000001,-0.0,4.7669089097023454e-05,-0.0,-0.0,0.0023934616418855754,2.1136147479802278e-05,-0.0,-0.0,-0.0,-0.0
280,5500.2,-0.0,5.141201937519042e-05,-0.0,-0.0,0.00257470539635372,3.679195307998591e-05,-0.0,-0.0,-0.0,-0.0
281,5518.0,-0.0,6.232798804481667e-05,-0.0,-0.0,0.002767979839551878,5.612152406736313e-05,-0.0,-0.0,-0.0,-0.0
282,5535.8,1.383746435539105e-05,6.78982833737614e-05,-0.0,-0.0,0.0029584829127788886,6.83719317585121e-05,-0.0,-0.0,-0.0,-0.0
283,5553.6,1.4920090035264888e-05,5.105125067994205e-05,-0.0,-0.0,0.00314490371950161,6.081352353772284e-05,-0.0,-0.0,-0.0,-0.0
284,5571.400000000001,1.8032231005783532e-05,3.912022291023494e-05,-0.0,-0.0,0.0033309940641396,5.793616416048674e-05,-0.0,-0.0,-0.0,-0.0
285,5589.2,1.4644401189005313e-05,3.154678116854784e-05,-0.0,-0.0,0.0034993184397618836,5.186752714567437e-05,-0.0,-0.0,-0.0,-0.0
286,5607.0,1.1489475319574659e-05,2.9626876192150048e-05,-0.0,-0.0,0.003649410070302236,4.5648907724477886e-05,-0.0,-0.0,-0.0,-0.0
287,5624.8,9.062262278811573e-06,2.909371926545018e-05,-0.0,-0.0,0.003792687920504891,3.9550094646618334e-05,-0.0,-0.0,-0.0,-0.0
288,5642.6,1.7709198143189074e-06,2.0236777291523817e-05,-0.0,-0.0,0.003918083006638217,3.0697162564885647e-05,-0.0,-0.0,-0.0,-0.0
289,5660.400000000001,1.5716448332913868e-06,6.386044235764807e-06,-0.0,-0.0,0.004014136894786044,2.0046487265378936e-05,-0.0,-0.0,-0.0,-0.0
290,5678.2,9.94254116776315e-06,6.86804737591511e-06,-0.0,-0.0,0.004096874663542342,2.271108230518683e-05,-0.0,-0.0,-0.0,-0.0
291,5696.0,1.9950703893857518e-05,1.1262601331278352e-05,-0.0,-0.0,0.004175338960171349,2.7616929187857517e-05,-0.0,-0.0,-0.0,-0.0
292,5713.8,2.8788792403220523e-05,1.1091542570013487e-05,-0.0,-0.0,0.004238717707356256,2.9274241009722106e-05,-0.0,-0.0,-0.0,-0.0
293,5731.6,3.6383010524818505e-05,1.2344310472392535e-05,-0.0,-0.0,0.004302426507002358,2.92746263293132e-05,-0.0,-0.0,-0.0,-0.0
294,5749.400000000001,5.124572759164766e-05,1.7269681914077797e-05,-0.0,-0.0,0.004372764286342577,4.093143652829593e-05,-0.0,-0.0,-0.0,-0.0
295,5767.2,6.666305672811569e-05,4.440819793968551e-05,-0.0,-0.0,0.004469117880976265,6.518589849123528e-05,-0.0,-0.0,-0.0,-0.0
296,5785.0,7.325944661659174e-05,4.939313174713708e-05,-0.0,-0.0,0.004582334406201121,8.914378127762571e-05,-0.0,-0.0,-0.0,-0.0
297,5802.8,7.929323925740992e-05,4.8629999840081704e-05,-0.0,-0.0,0.004721882391433071,0.00010461280655997462,-0.0,-0.0,-0.0,-0.0
298,5820.6,7.19523296983149e-05,4.301301581177713e-05,-0.0,-0.0,0.004892184610147017,0.0001237947842208645,-0.0,-0.0,-0.0,-0.0
299,5838.400000000001,5.605774910789513e-05,1.6681172766189198e-05,-0.0,-0.0,0.005025226038100982,0.00033729596188484146,-0.0,-0.0,-0.0,-0.0
300,5856.2,5.3467265367213184e-05,-0.0,-0.0,-0.0,0.005117160427903891,0.0007686372143224081,-0.0,-0.0,-0.0,-0.0
301,5874.0,4.838644434490072e-05,-0.0,-0.0,-0.0,0.00521939555924227,0.0012775984525560129,-0.0,-0.0,-0.0,-0.0
302,5891.8,3.9473060007645296e-05,-0.0,-0.0,-0.0,0.005330303043531271,0.0018433233995427023,-0.0,-0.0,-0.0,-0.0
303,5909.6,2.8941895203035547e-05,-0.0,-0.0,-0.0,0.00544341182546888,0.0024991255492724574,-0.0,-0.0,-0.0,-0.0
304,5927.400000000001,3.1689852610597156e-05,-0.0,-0.0,-0.0,0.005569606324251612,0.0032125048522854078,-0.0,-0.0,-0.0,-0.0
305,5945.2,4.4627519129904176e-05,-0.0,-0.0,-0.0,0.005679280502956096,0.003999696008728517,-0.0,-0.0,-0.0,-0.0
306,5963.0,5.598370677868968e-05,-0.0,-0.0,-0.0,0.005778753306526145,0.004811379941243368,-0.0,-0.0,-0.0,-0.0
307,5980.8,5.96217115160253e-05,-0.0,-0.0,-0.0,0.005884979133394713,0.005614895962823119,-0.0,-0.0,-0.0,-0.0
308,5998.6,5.317500573957125e-05,-0.0,-0.0,-0.0,0.005998298383826265,0.006335358886228716,-0.0,-0.0,3.144157850899331e-05,-0.0
309,6016.400000000001,4.1515693380546086e-05,-0.0,-0.0,-0.0,0.006135789727189272,0.006964270445816835,-0.0,-0.0,0.0001070223094926947,-0.0
310,6034.2,4.727450952881994e-05,-0.0,-0.0,-0.0,0.006267773878737385,0.007575851072791178,-0.0,-0.0,0.00016691220851294087,-0.0
311,6052.0,6.31638513085363e-05,-0.0,-0.0,-0.0,0.006376614278455205,0.008161129513724871,-0.0,-0.0,0.0002387239672725832,-0.0
312,6069.8,0.00018593167040298065,-0.0,-0.0,-0.0,0.006459129151284194,0.008570862745457097,-0.0,-0.0,0.0003271792480644669,-0.0
313,6087.6,0.00037552818668861365,-0.0,-0.0,-0.0,0.006507971920719354,0.008878638138169822,-0.0,-0.0,0.0004322957735932258,-0.0
314,6105.400000000001,0.000574965296634114,-0.0,-0.0,-0.0,0.006513109659503691,0.009180536624048845,-0.0,-0.0,0.0005095507018589078,-0.0
315,6123.2,0.0007224627852816382,-0.0,-0.0,-0.0,0.006551467606658866,0.009294226039192045,-0.0,-0.0,0.0005356377668915022,-0.0
316,6141.0,0.0008297779785447359,-0.0,-0.0,-0.0,0.006552012723025747,0.009366489074107474,-0.0,-0.0,0.0005753896853036577,-0.0
317,6158.8,0.0010361574939331782,1.778382697716998e-05,-0.0,-0.0,0.006560337516394897,0.009219831654306645,-0.0,-0.0,0.0005838265553992548,-0.0
318,6176.6,0.001146132890496496,2.5261495911055934e-05,-0.0,-0.0,0.006540400275954046,0.00903589939876183,-0.0,-0.0,0.0005561690623298896,-0.0
319,6194.400000000001,0.001234208693490052,3.8601126721444026e-05,-0.0,-0.0,0.006509496019363615,0.008718507337483559,-0.0,-0.0,0.0005585777720602076,-0.0
320,6212.2,0.0012682973190175902,4.4843600486038014e-05,-0.0,-0.0,0.006472251303259382,0.0083045806104713,-0.0,-0.0,0.0005449942530582724,-0.0
321,6230.0,0.001265539084517033,6.6940441796264e-05,-0.0,-0.0,0.006433678643193774,0.007804112019800291,-0.0,-0.0,0.00044664625528591717,-0.0
322,6247.8,0.001246166125213582,9.653954471032668e-05,-0.0,-0.0,0.00642125783030784,0.007187477098151302,-0.0,-0.0,0.0003448371551362962,-0.0
323,6265.6,0.0012273335483912163,0.0001209745290759157,-0.0,-0.0,0.0063921097188511045,0.006480044393412504,-0.0,-0.0,0.00023009794000329367,-0.0
324,6283.400000000001,0.0012070778544034384,0.00015936030187071036,-0.0,-0.0,0.0063326854638150005,0.005773623329506287,-0.0,-0.0,0.00012791643222050982,-0.0
325,6301.2,0.0012013257210978148,0.00019520454936718047,-0.0,-0.0,0.006278831535646419,0.004994007101005832,-0.0,-0.0,8.229318982827733e-06,-0.0
326,6319.0,0.0011646827129100322,0.00020591298275185482,-0.0,-0.0,0.00623037142062919,0.004124308424801441,-0.0,-0.0,-0.0,-0.0
327,6336.8,0.0011054468194716094,0.0002039093731521933,-0.0,-0.0,0.006194962900920134,0.0032044830201663444,-0.0,-0.0,-0.0,-0.0
328,6354.6,0.0010228370291162194,0.0002090773294808212,-0.0,-0.0,0.00614565211987134,0.002330601342779121,-0.0,-0.0,-0.0,-0.0
329,6372.400000000001,0.0008712251956237069,0.00021020750049804534,-0.0,-0.0,0.006081975343249373,0.0015296366097907127,-0.0,-0.0,-0.0,-0.0
330,6390.2,0.0007139731389462435,0.00022796637111876654,-0.0,-0.0,0.006036030526881217,0.0007406120207565441,-0.0,-0.0,-0.0,-0.0
331,6408.0,0.0004479244624681827,0.00023959106377887283,-0.0,-0.0,0.005914930737338194,0.0001953104509133671,-0.0,-0.0,-0.0,-0.0
332,6425.8,0.00013115040875759333,0.00017158742685844433,-0.0,-0.0,0.00557676078825433,0.00011272784847174384,-0.0,-0.0,-0.0,-0.0
333,6443.6,9.115956434151552e-05,0.0001536916635123861,-0.0,-0.0,0.005189195947279443,9.34016543029393e-05,-0.0,-0.0,-0.0,-0.0
334,6461.400000000001,8.300821809006191e-05,0.00014976054870446192,6.486785004144304e-05,-0.0,0.004789910693976205,8.646864658591617e-05,-0.0,-0.0,-0.0,-0.0
335,6479.2,6.748544255693005e-05,0.00014118089883239905,0.0004212613404302319,-0.0,0.004413831318112257,6.994329133769154e-05,-0.0,-0.0,-0.0,-0.0
336,6497.0,3.9520719690759354e-05,0.00012196542363688472,0.0008396711189340868,-0.0,0.004063427807866365,4.6308600312582526e-05,-0.0,-0.0,-0.0,-0.0
337,6514.8,9.63142100305426e-06,9.688554863881358e-05,0.0012475229628375864,-0.0,0.0037540817675226074,2.2086259730739288e-05,-0.0,-0.0,-0.0,-0.0
338,6532.6,-0.0,6.930219307375607e-05,0.0016471877040535583,-0.0,0.0034809163899213232,-0.0,-0.0,-0.0,-0.0,-0.0
339,6550.400000000001,-0.0,5.551968567883318e-05,0.0020043284475169737,-0.0,0.003249670960269955,-0.0,-0.0,-0.0,-0.0,-0.0
340,6568.2,-0.0,5.7335408313996674e-05,0.0022843090181635588,-0.0,0.00306515881622713,-0.0,-0.0,-0.0,-0.0,-0.0
341,6586.0,-0.0,7.384876116051008e-05,0.0025544429340190675,-0.0,0.002929631196058437,-0.0,-0.0,-0.0,-0.0,-0.0
342,6603.8,-0.0,8.50245767305758e-05,0.002851017402281494,-0.0,0.002850410541697894,8.77667157353471e-06,-0.0,-0.0,-0.0,-0.0
343,6621.6,-0.0,9.592456083330499e-05,0.0031005879172844486,-0.0,0.0028215027543735324,2.6567660876437998e-05,-0.0,-0.0,-0.0,-0.0
344,6639.400000000001,-0.0,5.4829736432087525e-05,0.0032979313975723145,-0.0,0.0028194295313972153,6.539336451940838e-07,-0.0,-0.0,-0.0,-0.0
345,6657.2,-0.0,2.860640598577747e-05,0.0034101869994295902,-0.0,0.002845732252809416,-0.0,-0.0,-0.0,-0.0,-0.0
346,6675.0,-0.0,-0.0,0.003553969301850817,-0.0,0.002901971513845255,-0.0,-0.0,-0.0,-0.0,-0.0
347,6692.8,-0.0,1.2602362093068134e-05,0.003556795071458832,-0.0,0.003016267734029302,-0.0,-0.0,-0.0,-0.0,-0.0
348,6710.6,-0.0,1.7739262715995525e-05,0.0035238721514160125,-0.0,0.003162274729977198,1.102989677689785e-05,-0.0,-0.0,-0.0,-0.0
